config,mode,T_kv,B,pipeline,run_id,latency_ms,tokens_per_sec
qwen25_05b,decode,512,1,P0,0,0.0537,18625.4
qwen25_05b,decode,512,1,P0,1,0.052,19249.3
qwen25_05b,decode,512,1,P0,2,0.0513,19493.2
qwen25_05b,decode,512,1,P0,3,0.0501,19980.0
qwen25_05b,decode,512,1,P0,4,0.0514,19470.4
qwen25_05b,decode,512,1,P0,5,0.0506,19770.7
qwen25_05b,decode,512,1,P0,6,0.0494,20226.5
qwen25_05b,decode,512,1,P0,7,0.0493,20267.5
qwen25_05b,decode,512,1,P0,8,0.0485,20601.6
qwen25_05b,decode,512,1,P0,9,0.0476,20995.2
qwen25_05b,decode,512,1,P0,10,0.049,20412.3
qwen25_05b,decode,512,1,P0,11,0.0637,15688.7
qwen25_05b,decode,512,1,P0,12,0.0545,18348.3
qwen25_05b,decode,512,1,P0,13,0.0489,20470.8
qwen25_05b,decode,512,1,P0,14,0.0484,20665.4
qwen25_05b,decode,512,1,P0,15,0.0561,17831.7
qwen25_05b,decode,512,1,P0,16,0.0511,19584.8
qwen25_05b,decode,512,1,P0,17,0.0483,20703.9
qwen25_05b,decode,512,1,P0,18,0.0483,20721.1
qwen25_05b,decode,512,1,P0,19,0.0481,20807.3
qwen25_05b,decode,512,1,P0,20,0.0487,20542.3
qwen25_05b,decode,512,1,P0,21,0.0476,20986.4
qwen25_05b,decode,512,1,P0,22,0.0481,20772.7
qwen25_05b,decode,512,1,P0,23,0.0483,20708.2
qwen25_05b,decode,512,1,P0,24,0.0474,21088.1
qwen25_05b,decode,512,1,P0,25,0.0483,20721.1
qwen25_05b,decode,512,1,P0,26,0.0475,21034.9
qwen25_05b,decode,512,1,P0,27,0.0477,20955.6
qwen25_05b,decode,512,1,P0,28,0.0467,21436.2
qwen25_05b,decode,512,1,P0,29,0.048,20846.4
qwen25_05b,decode,512,1,P0,30,0.0535,18688.1
qwen25_05b,decode,512,1,P0,31,0.0485,20610.1
qwen25_05b,decode,512,1,P0,32,0.0492,20308.7
qwen25_05b,decode,512,1,P0,33,0.0482,20755.5
qwen25_05b,decode,512,1,P0,34,0.0521,19182.4
qwen25_05b,decode,512,1,P0,35,0.0497,20112.6
qwen25_05b,decode,512,1,P0,36,0.0474,21097.0
qwen25_05b,decode,512,1,P0,37,0.048,20850.7
qwen25_05b,decode,512,1,P0,38,0.0483,20721.1
qwen25_05b,decode,512,1,P0,39,0.049,20408.2
qwen25_05b,decode,512,1,P0,40,0.0473,21141.7
qwen25_05b,decode,512,1,P0,41,0.0482,20764.1
qwen25_05b,decode,512,1,P0,42,0.0474,21083.7
qwen25_05b,decode,512,1,P0,43,0.0476,21021.7
qwen25_05b,decode,512,1,P0,44,0.0479,20881.2
qwen25_05b,decode,512,1,P0,45,0.0471,21222.4
qwen25_05b,decode,512,1,P0,46,0.0459,21777.0
qwen25_05b,decode,512,1,P0,47,0.047,21290.2
qwen25_05b,decode,512,1,P0,48,0.0692,14450.9
qwen25_05b,decode,512,1,P0,49,0.048,20824.7
qwen25_05b,decode,512,1,P0,50,0.0474,21097.0
qwen25_05b,decode,512,1,P0,51,0.0485,20635.6
qwen25_05b,decode,512,1,P0,52,0.0587,17021.3
qwen25_05b,decode,512,1,P0,53,0.0476,20995.2
qwen25_05b,decode,512,1,P0,54,0.0471,21213.4
qwen25_05b,decode,512,1,P0,55,0.0473,21123.8
qwen25_05b,decode,512,1,P0,56,0.0477,20963.9
qwen25_05b,decode,512,1,P0,57,0.048,20846.4
qwen25_05b,decode,512,1,P0,58,0.0482,20729.7
qwen25_05b,decode,512,1,P0,59,0.0492,20321.1
qwen25_05b,decode,512,1,P0,60,0.0475,21048.2
qwen25_05b,decode,512,1,P0,61,0.0484,20648.4
qwen25_05b,decode,512,1,P0,62,0.0478,20933.6
qwen25_05b,decode,512,1,P0,63,0.0479,20872.5
qwen25_05b,decode,512,1,P0,64,0.0481,20785.7
qwen25_05b,decode,512,1,P0,65,0.0471,21208.9
qwen25_05b,decode,512,1,P0,66,0.0667,15001.5
qwen25_05b,decode,512,1,P0,67,0.05,19992.0
qwen25_05b,decode,512,1,P0,68,0.0478,20916.1
qwen25_05b,decode,512,1,P0,69,0.0473,21128.2
qwen25_05b,decode,512,1,P0,70,0.0572,17488.6
qwen25_05b,decode,512,1,P0,71,0.0482,20738.3
qwen25_05b,decode,512,1,P0,72,0.0481,20777.1
qwen25_05b,decode,512,1,P0,73,0.0474,21079.3
qwen25_05b,decode,512,1,P0,74,0.0486,20584.6
qwen25_05b,decode,512,1,P0,75,0.0477,20973.2
qwen25_05b,decode,512,1,P0,76,0.0473,21137.2
qwen25_05b,decode,512,1,P0,77,0.0479,20881.2
qwen25_05b,decode,512,1,P0,78,0.0472,21190.9
qwen25_05b,decode,512,1,P0,79,0.048,20824.7
qwen25_05b,decode,512,1,P0,80,0.0471,21235.9
qwen25_05b,decode,512,1,P0,81,0.0471,21217.9
qwen25_05b,decode,512,1,P0,82,0.0477,20951.2
qwen25_05b,decode,512,1,P0,83,0.0467,21427.0
qwen25_05b,decode,512,1,P0,84,0.0631,15852.9
qwen25_05b,decode,512,1,P0,85,0.0518,19297.6
qwen25_05b,decode,512,1,P0,86,0.0469,21317.4
qwen25_05b,decode,512,1,P0,87,0.0473,21119.3
qwen25_05b,decode,512,1,P0,88,0.0529,18907.2
qwen25_05b,decode,512,1,P0,89,0.0499,20056.2
qwen25_05b,decode,512,1,P0,90,0.0474,21101.5
qwen25_05b,decode,512,1,P0,91,0.0471,21245.0
qwen25_05b,decode,512,1,P0,92,0.0477,20968.8
qwen25_05b,decode,512,1,P0,93,0.0475,21074.8
qwen25_05b,decode,512,1,P0,94,0.0479,20876.8
qwen25_05b,decode,512,1,P0,95,0.0466,21468.4
qwen25_05b,decode,512,1,P0,96,0.0496,20177.6
qwen25_05b,decode,512,1,P0,97,0.0464,21537.8
qwen25_05b,decode,512,1,P0,98,0.0477,20960.0
qwen25_05b,decode,512,1,P0,99,0.0479,20889.9
qwen25_05b,decode,512,1,P1,0,0.2671,3743.4
qwen25_05b,decode,512,1,P1,1,0.3073,3254.2
qwen25_05b,decode,512,1,P1,2,0.2711,3688.3
qwen25_05b,decode,512,1,P1,3,0.2662,3756.9
qwen25_05b,decode,512,1,P1,4,0.2907,3440.2
qwen25_05b,decode,512,1,P1,5,0.2875,3478.0
qwen25_05b,decode,512,1,P1,6,0.2645,3781.4
qwen25_05b,decode,512,1,P1,7,0.2595,3853.0
qwen25_05b,decode,512,1,P1,8,0.2977,3358.7
qwen25_05b,decode,512,1,P1,9,0.2639,3788.7
qwen25_05b,decode,512,1,P1,10,0.2619,3818.1
qwen25_05b,decode,512,1,P1,11,0.2879,3473.7
qwen25_05b,decode,512,1,P1,12,0.2829,3535.2
qwen25_05b,decode,512,1,P1,13,0.263,3802.3
qwen25_05b,decode,512,1,P1,14,0.2614,3825.3
qwen25_05b,decode,512,1,P1,15,0.2945,3395.9
qwen25_05b,decode,512,1,P1,16,0.2651,3772.6
qwen25_05b,decode,512,1,P1,17,0.2631,3801.6
qwen25_05b,decode,512,1,P1,18,0.2888,3463.1
qwen25_05b,decode,512,1,P1,19,0.2799,3573.1
qwen25_05b,decode,512,1,P1,20,0.2598,3849.7
qwen25_05b,decode,512,1,P1,21,0.2598,3848.5
qwen25_05b,decode,512,1,P1,22,0.2876,3476.8
qwen25_05b,decode,512,1,P1,23,0.2734,3657.4
qwen25_05b,decode,512,1,P1,24,0.2605,3838.5
qwen25_05b,decode,512,1,P1,25,0.278,3597.5
qwen25_05b,decode,512,1,P1,26,0.2805,3565.7
qwen25_05b,decode,512,1,P1,27,0.2627,3806.9
qwen25_05b,decode,512,1,P1,28,0.2569,3893.2
qwen25_05b,decode,512,1,P1,29,0.2868,3487.0
qwen25_05b,decode,512,1,P1,30,0.2764,3617.8
qwen25_05b,decode,512,1,P1,31,0.2647,3778.0
qwen25_05b,decode,512,1,P1,32,0.259,3860.9
qwen25_05b,decode,512,1,P1,33,0.2931,3411.9
qwen25_05b,decode,512,1,P1,34,0.2673,3741.4
qwen25_05b,decode,512,1,P1,35,0.2598,3849.4
qwen25_05b,decode,512,1,P1,36,0.2812,3556.1
qwen25_05b,decode,512,1,P1,37,0.2783,3593.8
qwen25_05b,decode,512,1,P1,38,0.2604,3840.2
qwen25_05b,decode,512,1,P1,39,0.2577,3880.0
qwen25_05b,decode,512,1,P1,40,0.2881,3471.1
qwen25_05b,decode,512,1,P1,41,0.2761,3622.5
qwen25_05b,decode,512,1,P1,42,0.2616,3823.1
qwen25_05b,decode,512,1,P1,43,0.257,3891.4
qwen25_05b,decode,512,1,P1,44,0.3095,3231.2
qwen25_05b,decode,512,1,P1,45,0.2698,3706.3
qwen25_05b,decode,512,1,P1,46,0.2614,3825.1
qwen25_05b,decode,512,1,P1,47,0.2867,3488.3
qwen25_05b,decode,512,1,P1,48,0.2779,3598.5
qwen25_05b,decode,512,1,P1,49,0.2616,3822.0
qwen25_05b,decode,512,1,P1,50,0.2616,3822.6
qwen25_05b,decode,512,1,P1,51,0.2991,3343.5
qwen25_05b,decode,512,1,P1,52,0.2675,3739.0
qwen25_05b,decode,512,1,P1,53,0.2599,3847.6
qwen25_05b,decode,512,1,P1,54,0.2858,3499.3
qwen25_05b,decode,512,1,P1,55,0.2755,3629.2
qwen25_05b,decode,512,1,P1,56,0.2621,3815.9
qwen25_05b,decode,512,1,P1,57,0.2585,3868.6
qwen25_05b,decode,512,1,P1,58,0.2868,3487.0
qwen25_05b,decode,512,1,P1,59,0.3137,3187.7
qwen25_05b,decode,512,1,P1,60,0.2591,3860.1
qwen25_05b,decode,512,1,P1,61,0.2826,3538.9
qwen25_05b,decode,512,1,P1,62,0.2788,3586.9
qwen25_05b,decode,512,1,P1,63,0.2622,3813.3
qwen25_05b,decode,512,1,P1,64,0.2587,3866.1
qwen25_05b,decode,512,1,P1,65,0.2888,3463.1
qwen25_05b,decode,512,1,P1,66,0.274,3649.5
qwen25_05b,decode,512,1,P1,67,0.2583,3871.9
qwen25_05b,decode,512,1,P1,68,0.2768,3612.7
qwen25_05b,decode,512,1,P1,69,0.2812,3556.3
qwen25_05b,decode,512,1,P1,70,0.2635,3794.5
qwen25_05b,decode,512,1,P1,71,0.2602,3843.0
qwen25_05b,decode,512,1,P1,72,0.2887,3464.2
qwen25_05b,decode,512,1,P1,73,0.2765,3616.4
qwen25_05b,decode,512,1,P1,74,0.2598,3848.5
qwen25_05b,decode,512,1,P1,75,0.2608,3834.9
qwen25_05b,decode,512,1,P1,76,0.2917,3428.1
qwen25_05b,decode,512,1,P1,77,0.2677,3735.0
qwen25_05b,decode,512,1,P1,78,0.2577,3881.2
qwen25_05b,decode,512,1,P1,79,0.28,3571.3
qwen25_05b,decode,512,1,P1,80,0.284,3520.9
qwen25_05b,decode,512,1,P1,81,0.2614,3825.4
qwen25_05b,decode,512,1,P1,82,0.2594,3855.0
qwen25_05b,decode,512,1,P1,83,0.2914,3432.1
qwen25_05b,decode,512,1,P1,84,0.2723,3672.2
qwen25_05b,decode,512,1,P1,85,0.2555,3913.9
qwen25_05b,decode,512,1,P1,86,0.2575,3883.9
qwen25_05b,decode,512,1,P1,87,0.2798,3574.0
qwen25_05b,decode,512,1,P1,88,0.2596,3851.9
qwen25_05b,decode,512,1,P1,89,0.2618,3819.9
qwen25_05b,decode,512,1,P1,90,0.283,3533.1
qwen25_05b,decode,512,1,P1,91,0.2859,3497.6
qwen25_05b,decode,512,1,P1,92,0.2622,3814.2
qwen25_05b,decode,512,1,P1,93,0.2586,3867.6
qwen25_05b,decode,512,1,P1,94,0.2963,3374.7
qwen25_05b,decode,512,1,P1,95,0.2667,3749.9
qwen25_05b,decode,512,1,P1,96,0.2591,3859.1
qwen25_05b,decode,512,1,P1,97,0.2789,3585.6
qwen25_05b,decode,512,1,P1,98,0.2759,3624.8
qwen25_05b,decode,512,1,P1,99,0.2609,3832.9
qwen25_05b,decode,512,1,P3,0,0.0475,21057.1
qwen25_05b,decode,512,1,P3,1,0.0432,23142.8
qwen25_05b,decode,512,1,P3,2,0.0416,24050.0
qwen25_05b,decode,512,1,P3,3,0.0409,24437.9
qwen25_05b,decode,512,1,P3,4,0.0634,15762.9
qwen25_05b,decode,512,1,P3,5,0.0414,24148.8
qwen25_05b,decode,512,1,P3,6,0.0399,25068.9
qwen25_05b,decode,512,1,P3,7,0.04,24981.3
qwen25_05b,decode,512,1,P3,8,0.0443,22588.7
qwen25_05b,decode,512,1,P3,9,0.0422,23707.9
qwen25_05b,decode,512,1,P3,10,0.0401,24919.0
qwen25_05b,decode,512,1,P3,11,0.0398,25144.6
qwen25_05b,decode,512,1,P3,12,0.0393,25413.0
qwen25_05b,decode,512,1,P3,13,0.0396,25284.4
qwen25_05b,decode,512,1,P3,14,0.0393,25425.9
qwen25_05b,decode,512,1,P3,15,0.0395,25316.4
qwen25_05b,decode,512,1,P3,16,0.0398,25094.1
qwen25_05b,decode,512,1,P3,17,0.0401,24919.0
qwen25_05b,decode,512,1,P3,18,0.0394,25348.5
qwen25_05b,decode,512,1,P3,19,0.0398,25150.9
qwen25_05b,decode,512,1,P3,20,0.0395,25329.3
qwen25_05b,decode,512,1,P3,21,0.0396,25271.7
qwen25_05b,decode,512,1,P3,22,0.0396,25283.8
qwen25_05b,decode,512,1,P3,23,0.0396,25271.7
qwen25_05b,decode,512,1,P3,24,0.0397,25188.9
qwen25_05b,decode,512,1,P3,25,0.0457,21905.8
qwen25_05b,decode,512,1,P3,26,0.0424,23607.2
qwen25_05b,decode,512,1,P3,27,0.0398,25106.7
qwen25_05b,decode,512,1,P3,28,0.0395,25297.2
qwen25_05b,decode,512,1,P3,29,0.0395,25329.3
qwen25_05b,decode,512,1,P3,30,0.0407,24564.0
qwen25_05b,decode,512,1,P3,31,0.0408,24527.8
qwen25_05b,decode,512,1,P3,32,0.0395,25303.6
qwen25_05b,decode,512,1,P3,33,0.0402,24875.6
qwen25_05b,decode,512,1,P3,34,0.0398,25113.0
qwen25_05b,decode,512,1,P3,35,0.0398,25138.3
qwen25_05b,decode,512,1,P3,36,0.0396,25271.7
qwen25_05b,decode,512,1,P3,37,0.0398,25150.9
qwen25_05b,decode,512,1,P3,38,0.0396,25265.3
qwen25_05b,decode,512,1,P3,39,0.0394,25413.0
qwen25_05b,decode,512,1,P3,40,0.0392,25516.7
qwen25_05b,decode,512,1,P3,41,0.0398,25125.6
qwen25_05b,decode,512,1,P3,42,0.0396,25220.7
qwen25_05b,decode,512,1,P3,43,0.0393,25471.2
qwen25_05b,decode,512,1,P3,44,0.0394,25367.8
qwen25_05b,decode,512,1,P3,45,0.0398,25094.1
qwen25_05b,decode,512,1,P3,46,0.0395,25310.0
qwen25_05b,decode,512,1,P3,47,0.0452,22114.1
qwen25_05b,decode,512,1,P3,48,0.0423,23635.1
qwen25_05b,decode,512,1,P3,49,0.0402,24863.3
qwen25_05b,decode,512,1,P3,50,0.0394,25387.1
qwen25_05b,decode,512,1,P3,51,0.0397,25176.2
qwen25_05b,decode,512,1,P3,52,0.045,22212.3
qwen25_05b,decode,512,1,P3,53,0.0406,24606.3
qwen25_05b,decode,512,1,P3,54,0.0397,25208.0
qwen25_05b,decode,512,1,P3,55,0.0394,25380.7
qwen25_05b,decode,512,1,P3,56,0.0397,25169.9
qwen25_05b,decode,512,1,P3,57,0.0396,25233.4
qwen25_05b,decode,512,1,P3,58,0.0399,25087.8
qwen25_05b,decode,512,1,P3,59,0.0398,25125.6
qwen25_05b,decode,512,1,P3,60,0.0396,25239.8
qwen25_05b,decode,512,1,P3,61,0.0397,25195.3
qwen25_05b,decode,512,1,P3,62,0.0397,25176.2
qwen25_05b,decode,512,1,P3,63,0.0394,25380.7
qwen25_05b,decode,512,1,P3,64,0.0397,25201.6
qwen25_05b,decode,512,1,P3,65,0.0396,25239.8
qwen25_05b,decode,512,1,P3,66,0.0399,25037.6
qwen25_05b,decode,512,1,P3,67,0.0396,25239.8
qwen25_05b,decode,512,1,P3,68,0.0399,25068.9
qwen25_05b,decode,512,1,P3,69,0.0455,21963.5
qwen25_05b,decode,512,1,P3,70,0.0422,23719.2
qwen25_05b,decode,512,1,P3,71,0.0408,24509.8
qwen25_05b,decode,512,1,P3,72,0.0399,25075.2
qwen25_05b,decode,512,1,P3,73,0.0394,25387.2
qwen25_05b,decode,512,1,P3,74,0.0432,23175.0
qwen25_05b,decode,512,1,P3,75,0.0404,24782.5
qwen25_05b,decode,512,1,P3,76,0.0399,25056.4
qwen25_05b,decode,512,1,P3,77,0.0395,25310.1
qwen25_05b,decode,512,1,P3,78,0.04,25000.0
qwen25_05b,decode,512,1,P3,79,0.0401,24919.0
qwen25_05b,decode,512,1,P3,80,0.0398,25100.4
qwen25_05b,decode,512,1,P3,81,0.04,24968.8
qwen25_05b,decode,512,1,P3,82,0.0399,25087.8
qwen25_05b,decode,512,1,P3,83,0.0394,25393.6
qwen25_05b,decode,512,1,P3,84,0.0392,25510.2
qwen25_05b,decode,512,1,P3,85,0.0395,25322.9
qwen25_05b,decode,512,1,P3,86,0.0393,25419.4
qwen25_05b,decode,512,1,P3,87,0.0394,25387.1
qwen25_05b,decode,512,1,P3,88,0.0392,25510.2
qwen25_05b,decode,512,1,P3,89,0.0392,25497.2
qwen25_05b,decode,512,1,P3,90,0.0395,25316.4
qwen25_05b,decode,512,1,P3,91,0.0465,21528.5
qwen25_05b,decode,512,1,P3,92,0.0427,23419.2
qwen25_05b,decode,512,1,P3,93,0.0398,25138.3
qwen25_05b,decode,512,1,P3,94,0.0399,25031.3
qwen25_05b,decode,512,1,P3,95,0.0394,25374.3
qwen25_05b,decode,512,1,P3,96,0.0434,23030.9
qwen25_05b,decode,512,1,P3,97,0.0406,24648.7
qwen25_05b,decode,512,1,P3,98,0.0394,25355.0
qwen25_05b,decode,512,1,P3,99,0.0394,25348.5
qwen25_05b,decode,512,1,P5,0,0.0398,25144.6
qwen25_05b,decode,512,1,P5,1,0.0397,25208.0
qwen25_05b,decode,512,1,P5,2,0.0395,25297.2
qwen25_05b,decode,512,1,P5,3,0.0396,25233.4
qwen25_05b,decode,512,1,P5,4,0.0397,25201.6
qwen25_05b,decode,512,1,P5,5,0.0396,25246.1
qwen25_05b,decode,512,1,P5,6,0.0397,25208.0
qwen25_05b,decode,512,1,P5,7,0.0398,25119.3
qwen25_05b,decode,512,1,P5,8,0.0399,25031.3
qwen25_05b,decode,512,1,P5,9,0.0396,25258.9
qwen25_05b,decode,512,1,P5,10,0.0401,24931.4
qwen25_05b,decode,512,1,P5,11,0.0451,22182.8
qwen25_05b,decode,512,1,P5,12,0.0432,23126.7
qwen25_05b,decode,512,1,P5,13,0.04,25000.0
qwen25_05b,decode,512,1,P5,14,0.0397,25182.6
qwen25_05b,decode,512,1,P5,15,0.0397,25208.0
qwen25_05b,decode,512,1,P5,16,0.043,23239.6
qwen25_05b,decode,512,1,P5,17,0.0412,24260.1
qwen25_05b,decode,512,1,P5,18,0.0405,24715.8
qwen25_05b,decode,512,1,P5,19,0.0398,25094.1
qwen25_05b,decode,512,1,P5,20,0.0398,25119.3
qwen25_05b,decode,512,1,P5,21,0.0398,25125.6
qwen25_05b,decode,512,1,P5,22,0.0397,25188.9
qwen25_05b,decode,512,1,P5,23,0.0396,25239.8
qwen25_05b,decode,512,1,P5,24,0.0398,25094.1
qwen25_05b,decode,512,1,P5,25,0.0395,25316.5
qwen25_05b,decode,512,1,P5,26,0.0396,25251.9
qwen25_05b,decode,512,1,P5,27,0.0394,25374.3
qwen25_05b,decode,512,1,P5,28,0.0398,25094.1
qwen25_05b,decode,512,1,P5,29,0.0395,25310.1
qwen25_05b,decode,512,1,P5,30,0.0394,25393.6
qwen25_05b,decode,512,1,P5,31,0.0395,25297.2
qwen25_05b,decode,512,1,P5,32,0.0397,25182.6
qwen25_05b,decode,512,1,P5,33,0.0435,22999.1
qwen25_05b,decode,512,1,P5,34,0.0416,24009.6
qwen25_05b,decode,512,1,P5,35,0.0397,25214.3
qwen25_05b,decode,512,1,P5,36,0.0396,25265.3
qwen25_05b,decode,512,1,P5,37,0.0395,25290.8
qwen25_05b,decode,512,1,P5,38,0.0446,22436.6
qwen25_05b,decode,512,1,P5,39,0.0408,24503.8
qwen25_05b,decode,512,1,P5,40,0.0401,24925.2
qwen25_05b,decode,512,1,P5,41,0.0396,25284.4
qwen25_05b,decode,512,1,P5,42,0.0396,25227.0
qwen25_05b,decode,512,1,P5,43,0.0401,24943.9
qwen25_05b,decode,512,1,P5,44,0.0403,24801.6
qwen25_05b,decode,512,1,P5,45,0.0394,25406.5
qwen25_05b,decode,512,1,P5,46,0.0408,24503.8
qwen25_05b,decode,512,1,P5,47,0.0398,25119.3
qwen25_05b,decode,512,1,P5,48,0.0395,25297.2
qwen25_05b,decode,512,1,P5,49,0.0398,25138.3
qwen25_05b,decode,512,1,P5,50,0.0396,25246.1
qwen25_05b,decode,512,1,P5,51,0.0394,25355.0
qwen25_05b,decode,512,1,P5,52,0.0395,25347.9
qwen25_05b,decode,512,1,P5,53,0.0395,25297.2
qwen25_05b,decode,512,1,P5,54,0.0397,25176.2
qwen25_05b,decode,512,1,P5,55,0.0432,23158.9
qwen25_05b,decode,512,1,P5,56,0.042,23803.9
qwen25_05b,decode,512,1,P5,57,0.0399,25062.7
qwen25_05b,decode,512,1,P5,58,0.0398,25113.0
qwen25_05b,decode,512,1,P5,59,0.0394,25367.8
qwen25_05b,decode,512,1,P5,60,0.0452,22133.7
qwen25_05b,decode,512,1,P5,61,0.0406,24618.4
qwen25_05b,decode,512,1,P5,62,0.0401,24925.2
qwen25_05b,decode,512,1,P5,63,0.0399,25031.3
qwen25_05b,decode,512,1,P5,64,0.0395,25348.5
qwen25_05b,decode,512,1,P5,65,0.0394,25400.1
qwen25_05b,decode,512,1,P5,66,0.0393,25432.3
qwen25_05b,decode,512,1,P5,67,0.0396,25271.7
qwen25_05b,decode,512,1,P5,68,0.0412,24248.3
qwen25_05b,decode,512,1,P5,69,0.0394,25367.8
qwen25_05b,decode,512,1,P5,70,0.0397,25176.2
qwen25_05b,decode,512,1,P5,71,0.0399,25075.2
qwen25_05b,decode,512,1,P5,72,0.0395,25290.8
qwen25_05b,decode,512,1,P5,73,0.0396,25252.5
qwen25_05b,decode,512,1,P5,74,0.0397,25176.2
qwen25_05b,decode,512,1,P5,75,0.0393,25445.3
qwen25_05b,decode,512,1,P5,76,0.0397,25163.6
qwen25_05b,decode,512,1,P5,77,0.0445,22456.8
qwen25_05b,decode,512,1,P5,78,0.0423,23668.6
qwen25_05b,decode,512,1,P5,79,0.0399,25074.6
qwen25_05b,decode,512,1,P5,80,0.0402,24850.9
qwen25_05b,decode,512,1,P5,81,0.0401,24931.4
qwen25_05b,decode,512,1,P5,82,0.0418,23929.2
qwen25_05b,decode,512,1,P5,83,0.0406,24612.4
qwen25_05b,decode,512,1,P5,84,0.0398,25113.0
qwen25_05b,decode,512,1,P5,85,0.0393,25438.8
qwen25_05b,decode,512,1,P5,86,0.0398,25100.4
qwen25_05b,decode,512,1,P5,87,0.0397,25176.2
qwen25_05b,decode,512,1,P5,88,0.0395,25310.1
qwen25_05b,decode,512,1,P5,89,0.0406,24612.3
qwen25_05b,decode,512,1,P5,90,0.0398,25138.3
qwen25_05b,decode,512,1,P5,91,0.0394,25406.5
qwen25_05b,decode,512,1,P5,92,0.0401,24931.4
qwen25_05b,decode,512,1,P5,93,0.0398,25113.0
qwen25_05b,decode,512,1,P5,94,0.0394,25380.7
qwen25_05b,decode,512,1,P5,95,0.0395,25310.0
qwen25_05b,decode,512,1,P5,96,0.0398,25150.9
qwen25_05b,decode,512,1,P5,97,0.0395,25348.5
qwen25_05b,decode,512,1,P5,98,0.0396,25258.9
qwen25_05b,decode,512,1,P5,99,0.0464,21533.2
qwen25_1.8b,decode,512,1,P0,0,0.055,18188.4
qwen25_1.8b,decode,512,1,P0,1,0.0508,19700.5
qwen25_1.8b,decode,512,1,P0,2,0.0661,15128.6
qwen25_1.8b,decode,512,1,P0,3,0.055,18175.2
qwen25_1.8b,decode,512,1,P0,4,0.0479,20876.8
qwen25_1.8b,decode,512,1,P0,5,0.0477,20942.4
qwen25_1.8b,decode,512,1,P0,6,0.0588,17003.9
qwen25_1.8b,decode,512,1,P0,7,0.0522,19168.1
qwen25_1.8b,decode,512,1,P0,8,0.0486,20584.6
qwen25_1.8b,decode,512,1,P0,9,0.0476,21004.0
qwen25_1.8b,decode,512,1,P0,10,0.0479,20885.5
qwen25_1.8b,decode,512,1,P0,11,0.0472,21173.0
qwen25_1.8b,decode,512,1,P0,12,0.0468,21353.8
qwen25_1.8b,decode,512,1,P0,13,0.0486,20580.4
qwen25_1.8b,decode,512,1,P0,14,0.0471,21213.4
qwen25_1.8b,decode,512,1,P0,15,0.0469,21340.2
qwen25_1.8b,decode,512,1,P0,16,0.0466,21463.8
qwen25_1.8b,decode,512,1,P0,17,0.0464,21542.4
qwen25_1.8b,decode,512,1,P0,18,0.0465,21504.9
qwen25_1.8b,decode,512,1,P0,19,0.0472,21199.9
qwen25_1.8b,decode,512,1,P0,20,0.0615,16254.9
qwen25_1.8b,decode,512,1,P0,21,0.0533,18751.2
qwen25_1.8b,decode,512,1,P0,22,0.0478,20933.6
qwen25_1.8b,decode,512,1,P0,23,0.0486,20567.7
qwen25_1.8b,decode,512,1,P0,24,0.0468,21353.8
qwen25_1.8b,decode,512,1,P0,25,0.0511,19581.0
qwen25_1.8b,decode,512,1,P0,26,0.0474,21106.0
qwen25_1.8b,decode,512,1,P0,27,0.0466,21482.3
qwen25_1.8b,decode,512,1,P0,28,0.047,21276.6
qwen25_1.8b,decode,512,1,P0,29,0.0467,21427.0
qwen25_1.8b,decode,512,1,P0,30,0.0469,21331.1
qwen25_1.8b,decode,512,1,P0,31,0.0452,22128.8
qwen25_1.8b,decode,512,1,P0,32,0.0469,21326.5
qwen25_1.8b,decode,512,1,P0,33,0.0475,21034.9
qwen25_1.8b,decode,512,1,P0,34,0.0465,21519.3
qwen25_1.8b,decode,512,1,P0,35,0.0463,21607.6
qwen25_1.8b,decode,512,1,P0,36,0.0459,21805.5
qwen25_1.8b,decode,512,1,P0,37,0.0459,21772.3
qwen25_1.8b,decode,512,1,P0,38,0.0457,21867.5
qwen25_1.8b,decode,512,1,P0,39,0.0666,15006.0
qwen25_1.8b,decode,512,1,P0,40,0.0513,19504.2
qwen25_1.8b,decode,512,1,P0,41,0.0476,21012.8
qwen25_1.8b,decode,512,1,P0,42,0.0467,21436.2
qwen25_1.8b,decode,512,1,P0,43,0.0544,18389.1
qwen25_1.8b,decode,512,1,P0,44,0.0483,20708.2
qwen25_1.8b,decode,512,1,P0,45,0.0467,21417.9
qwen25_1.8b,decode,512,1,P0,46,0.0457,21867.5
qwen25_1.8b,decode,512,1,P0,47,0.047,21263.0
qwen25_1.8b,decode,512,1,P0,48,0.0469,21331.1
qwen25_1.8b,decode,512,1,P0,49,0.0467,21390.4
qwen25_1.8b,decode,512,1,P0,50,0.0471,21245.0
qwen25_1.8b,decode,512,1,P0,51,0.0467,21427.0
qwen25_1.8b,decode,512,1,P0,52,0.0465,21523.9
qwen25_1.8b,decode,512,1,P0,53,0.0464,21556.4
qwen25_1.8b,decode,512,1,P0,54,0.0458,21834.1
qwen25_1.8b,decode,512,1,P0,55,0.0466,21454.6
qwen25_1.8b,decode,512,1,P0,56,0.0463,21621.6
qwen25_1.8b,decode,512,1,P0,57,0.0458,21815.0
qwen25_1.8b,decode,512,1,P0,58,0.0533,18761.7
qwen25_1.8b,decode,512,1,P0,59,0.047,21285.7
qwen25_1.8b,decode,512,1,P0,60,0.0461,21682.6
qwen25_1.8b,decode,512,1,P0,61,0.0463,21621.6
