W_min,W_max,W_pressure_thresh,W_decay,gate_every_k,B_far_target,B_far_max,ppl,ppl_delta_pct,decode_p50_ms,kv_mb_per_tok,kv_kept_mean,feasible
409,3686,0.520465582267526,0.95,4,2.0,8,275.11000425088497,1589.8851887985081,9.110255166888237,6.617088,538.5,False
409,3686,0.520465582267526,0.95,4,4.0,8,333.9104415291773,1951.0715743028522,9.194727055728436,7.575552,616.5,False
409,3686,0.5679979630297474,0.95,4,2.0,8,275.11000425088497,1589.8851887985081,9.108643047511578,6.617088,538.5,False
409,3686,0.5679979630297474,0.95,4,4.0,8,333.9104415291773,1951.0715743028522,9.192621801048517,7.575552,616.5,False
409,3686,0.6298031807979441,0.95,4,2.0,8,275.11000425088497,1589.8851887985081,9.10348491743207,6.617088,538.5,False
409,3686,0.6298031807979441,0.95,4,4.0,8,333.9104415291773,1951.0715743028522,9.19282017275691,7.575552,616.5,False
409,3891,0.520465582267526,0.95,4,2.0,8,275.11000425088497,1589.8851887985081,9.09463968127966,6.617088,538.5,False
409,3891,0.520465582267526,0.95,4,4.0,8,333.9104415291773,1951.0715743028522,9.200810920447111,7.575552,616.5,False
409,3891,0.5679979630297474,0.95,4,2.0,8,275.11000425088497,1589.8851887985081,9.103482123464346,6.617088,538.5,False
409,3891,0.5679979630297474,0.95,4,4.0,8,333.9104415291773,1951.0715743028522,9.20158764347434,7.575552,616.5,False
409,3891,0.6298031807979441,0.95,4,2.0,8,275.11000425088497,1589.8851887985081,9.094029664993286,6.617088,538.5,False
409,3891,0.6298031807979441,0.95,4,4.0,8,333.9104415291773,1951.0715743028522,9.193947538733482,7.575552,616.5,False
819,2048,0.520465582267526,0.95,4,2.0,8,306.65307709332626,1783.6410347583064,9.695649147033691,11.655168,948.5,False
819,2048,0.520465582267526,0.95,4,4.0,8,278.23791035004115,1609.0986020050168,9.814484976232052,12.711936,1034.5,False
819,2048,0.5679979630297474,0.95,4,2.0,8,306.65307709332626,1783.6410347583064,9.681128896772861,11.655168,948.5,False
819,2048,0.5679979630297474,0.95,4,4.0,8,278.23791035004115,1609.0986020050168,9.801117237657309,12.711936,1034.5,False
819,2048,0.6298031807979441,0.95,4,2.0,8,306.65307709332626,1783.6410347583064,9.68744745478034,11.655168,948.5,False
819,2048,0.6298031807979441,0.95,4,4.0,8,278.23791035004115,1609.0986020050168,9.805175010114908,12.711936,1034.5,False
819,2867,0.520465582267526,0.95,4,2.0,8,306.65307709332626,1783.6410347583064,9.68578364700079,11.655168,948.5,False
819,2867,0.520465582267526,0.95,4,4.0,8,278.23791035004115,1609.0986020050168,9.802684653550386,12.711936,1034.5,False
819,2867,0.5679979630297474,0.95,4,2.0,8,306.65307709332626,1783.6410347583064,9.679917711764574,11.655168,948.5,False
819,2867,0.5679979630297474,0.95,4,4.0,8,278.23791035004115,1609.0986020050168,9.809809736907482,12.711936,1034.5,False
819,2867,0.6298031807979441,0.95,4,2.0,8,306.65307709332626,1783.6410347583064,9.682098869234324,11.655168,948.5,False
819,2867,0.6298031807979441,0.95,4,4.0,8,278.23791035004115,1609.0986020050168,9.802609216421843,12.711936,1034.5,False
819,3276,0.520465582267526,0.95,4,2.0,8,306.65307709332626,1783.6410347583064,9.685149416327477,11.655168,948.5,False
819,3276,0.520465582267526,0.95,4,4.0,8,278.23791035004115,1609.0986020050168,9.806375950574875,12.711936,1034.5,False
819,3276,0.5679979630297474,0.95,4,2.0,8,306.65307709332626,1783.6410347583064,9.68446722254157,11.655168,948.5,False
819,3276,0.5679979630297474,0.95,4,4.0,8,278.23791035004115,1609.0986020050168,9.797398932278156,12.711936,1034.5,False
819,3276,0.6298031807979441,0.95,4,2.0,8,306.65307709332626,1783.6410347583064,9.687433019280434,11.655168,948.5,False
819,3276,0.6298031807979441,0.95,4,4.0,8,278.23791035004115,1609.0986020050168,9.80252493172884,12.711936,1034.5,False
819,3686,0.520465582267526,0.95,4,2.0,8,306.65307709332626,1783.6410347583064,9.682499337941408,11.655168,948.5,False
819,3686,0.520465582267526,0.95,4,4.0,8,278.23791035004115,1609.0986020050168,9.795001707971096,12.711936,1034.5,False
819,3686,0.5679979630297474,0.95,4,2.0,8,306.65307709332626,1783.6410347583064,9.68332914635539,11.655168,948.5,False
819,3686,0.5679979630297474,0.95,4,4.0,8,278.23791035004115,1609.0986020050168,9.806593880057335,12.711936,1034.5,False
819,3686,0.6298031807979441,0.95,4,2.0,8,306.65307709332626,1783.6410347583064,9.683289099484682,11.655168,948.5,False
819,3686,0.6298031807979441,0.95,4,4.0,8,278.23791035004115,1609.0986020050168,9.79990465566516,12.711936,1034.5,False
819,3891,0.520465582267526,0.95,4,2.0,8,306.65307709332626,1783.6410347583064,9.687525685876608,11.655168,948.5,False
819,3891,0.520465582267526,0.95,4,4.0,8,278.23791035004115,1609.0986020050168,9.81586379930377,12.711936,1034.5,False
819,3891,0.5679979630297474,0.95,4,2.0,8,306.65307709332626,1783.6410347583064,9.69315366819501,11.655168,948.5,False
819,3891,0.5679979630297474,0.95,4,4.0,8,278.23791035004115,1609.0986020050168,9.812642820179462,12.711936,1034.5,False
819,3891,0.6298031807979441,0.95,4,2.0,8,306.65307709332626,1783.6410347583064,9.694474283605814,11.655168,948.5,False
819,3891,0.6298031807979441,0.95,4,4.0,8,278.23791035004115,1609.0986020050168,9.818106424063444,12.711936,1034.5,False
1228,2048,0.520465582267526,0.95,4,2.0,8,294.37377150066254,1708.2144187532788,10.357093997299671,16.68096,1357.5,False
1228,2048,0.520465582267526,0.95,4,4.0,8,355.6908791020993,2084.859652858025,10.435165837407112,17.639423999999998,1435.5,False
1228,2048,0.5679979630297474,0.95,4,2.0,8,294.37377150066254,1708.2144187532788,10.345456656068563,16.68096,1357.5,False
1228,2048,0.5679979630297474,0.95,4,4.0,8,355.6908791020993,2084.859652858025,10.441979393362999,17.639423999999998,1435.5,False
1228,2048,0.6298031807979441,0.95,4,2.0,8,294.37377150066254,1708.2144187532788,10.340399108827114,16.68096,1357.5,False
1228,2048,0.6298031807979441,0.95,4,4.0,8,355.6908791020993,2084.859652858025,10.441158432513475,17.639423999999998,1435.5,False
1228,2867,0.520465582267526,0.95,4,2.0,8,294.37377150066254,1708.2144187532788,10.347433853894472,16.68096,1357.5,False
1228,2867,0.520465582267526,0.95,4,4.0,8,355.6908791020993,2084.859652858025,10.436191223561764,17.639423999999998,1435.5,False
1228,2867,0.5679979630297474,0.95,4,2.0,8,294.37377150066254,1708.2144187532788,10.340040549635887,16.68096,1357.5,False
1228,2867,0.5679979630297474,0.95,4,4.0,8,355.6908791020993,2084.859652858025,10.42129984125495,17.639423999999998,1435.5,False
1228,2867,0.6298031807979441,0.95,4,2.0,8,294.37377150066254,1708.2144187532788,10.340740904211998,16.68096,1357.5,False
1228,2867,0.6298031807979441,0.95,4,4.0,8,355.6908791020993,2084.859652858025,10.42612874880433,17.639423999999998,1435.5,False
1228,3276,0.520465582267526,0.95,4,2.0,8,294.37377150066254,1708.2144187532788,10.345312766730785,16.68096,1357.5,False
1228,3276,0.520465582267526,0.95,4,4.0,8,355.6908791020993,2084.859652858025,10.421708226203918,17.639423999999998,1435.5,False
1228,3276,0.5679979630297474,0.95,4,2.0,8,294.37377150066254,1708.2144187532788,10.34814352169633,16.68096,1357.5,False
1228,3276,0.5679979630297474,0.95,4,4.0,8,355.6908791020993,2084.859652858025,10.438366327434778,17.639423999999998,1435.5,False
1228,3276,0.6298031807979441,0.95,4,2.0,8,294.37377150066254,1708.2144187532788,10.333198588341475,16.68096,1357.5,False
1228,3276,0.6298031807979441,0.95,4,4.0,8,355.6908791020993,2084.859652858025,10.438674129545689,17.639423999999998,1435.5,False
1228,3686,0.520465582267526,0.95,4,2.0,8,294.37377150066254,1708.2144187532788,10.344968177378178,16.68096,1357.5,False
1228,3686,0.520465582267526,0.95,4,4.0,8,355.6908791020993,2084.859652858025,10.441360995173454,17.639423999999998,1435.5,False
1228,3686,0.5679979630297474,0.95,4,2.0,8,294.37377150066254,1708.2144187532788,10.349384043365717,16.68096,1357.5,False
1228,3686,0.5679979630297474,0.95,4,4.0,8,355.6908791020993,2084.859652858025,10.431108996272087,17.639423999999998,1435.5,False
1228,3686,0.6298031807979441,0.95,4,2.0,8,294.37377150066254,1708.2144187532788,10.34726481884718,16.68096,1357.5,False
1228,3686,0.6298031807979441,0.95,4,4.0,8,355.6908791020993,2084.859652858025,10.436969343572855,17.639423999999998,1435.5,False
1228,3891,0.520465582267526,0.95,4,2.0,8,294.37377150066254,1708.2144187532788,10.336573235690594,16.68096,1357.5,False
1228,3891,0.520465582267526,0.95,4,4.0,8,355.6908791020993,2084.859652858025,10.429204907268286,17.639423999999998,1435.5,False
1228,3891,0.5679979630297474,0.95,4,2.0,8,294.37377150066254,1708.2144187532788,10.36178320646286,16.68096,1357.5,False
1228,3891,0.5679979630297474,0.95,4,4.0,8,355.6908791020993,2084.859652858025,10.435881093144417,17.639423999999998,1435.5,False
1228,3891,0.6298031807979441,0.95,4,2.0,8,294.37377150066254,1708.2144187532788,10.34750696271658,16.68096,1357.5,False
1228,3891,0.6298031807979441,0.95,4,4.0,8,355.6908791020993,2084.859652858025,10.440350510179996,17.639423999999998,1435.5,False
2048,2867,0.520465582267526,0.95,4,2.0,8,240.86893225668643,1379.556667416162,11.540510226041079,26.75712,2177.5,False
2048,2867,0.520465582267526,0.95,4,4.0,8,212.89272470226817,1207.7105765635345,11.60764368250966,27.715584,2255.5,False
2048,2867,0.5679979630297474,0.95,4,2.0,8,240.86893225668643,1379.556667416162,11.536763049662113,26.75712,2177.5,False
2048,2867,0.5679979630297474,0.95,4,4.0,8,212.89272470226817,1207.7105765635345,11.619435623288155,27.715584,2255.5,False
2048,2867,0.6298031807979441,0.95,4,2.0,8,240.86893225668643,1379.556667416162,11.540892533957958,26.75712,2177.5,False
2048,2867,0.6298031807979441,0.95,4,4.0,8,212.89272470226817,1207.7105765635345,11.624617967754602,27.715584,2255.5,False
2048,3276,0.520465582267526,0.95,4,2.0,8,240.86893225668643,1379.556667416162,11.545160785317421,26.75712,2177.5,False
2048,3276,0.520465582267526,0.95,4,4.0,8,212.89272470226817,1207.7105765635345,11.62223843857646,27.715584,2255.5,False
2048,3276,0.5679979630297474,0.95,4,2.0,8,240.86893225668643,1379.556667416162,11.539182160049677,26.75712,2177.5,False
2048,3276,0.5679979630297474,0.95,4,4.0,8,212.89272470226817,1207.7105765635345,11.603187303990126,27.715584,2255.5,False
2048,3276,0.6298031807979441,0.95,4,2.0,8,240.86893225668643,1379.556667416162,11.539096012711525,26.75712,2177.5,False
2048,3276,0.6298031807979441,0.95,4,4.0,8,212.89272470226817,1207.7105765635345,11.607184540480375,27.715584,2255.5,False
2048,3686,0.520465582267526,0.95,4,2.0,8,240.86893225668643,1379.556667416162,11.525256559252739,26.75712,2177.5,False
2048,3686,0.520465582267526,0.95,4,4.0,8,212.89272470226817,1207.7105765635345,11.59563334658742,27.715584,2255.5,False
2048,3686,0.5679979630297474,0.95,4,2.0,8,240.86893225668643,1379.556667416162,11.535119265317917,26.75712,2177.5,False
2048,3686,0.5679979630297474,0.95,4,4.0,8,212.89272470226817,1207.7105765635345,11.605271138250828,27.715584,2255.5,False
2048,3686,0.6298031807979441,0.95,4,2.0,8,240.86893225668643,1379.556667416162,11.528270784765482,26.75712,2177.5,False
2048,3686,0.6298031807979441,0.95,4,4.0,8,212.89272470226817,1207.7105765635345,11.599610559642315,27.715584,2255.5,False
2048,3891,0.520465582267526,0.95,4,2.0,8,240.86893225668643,1379.556667416162,11.52897858992219,26.75712,2177.5,False
2048,3891,0.520465582267526,0.95,4,4.0,8,212.89272470226817,1207.7105765635345,11.593448929488659,27.715584,2255.5,False
2048,3891,0.5679979630297474,0.95,4,2.0,8,240.86893225668643,1379.556667416162,11.52851153165102,26.75712,2177.5,False
2048,3891,0.5679979630297474,0.95,4,4.0,8,212.89272470226817,1207.7105765635345,11.604303494095802,27.715584,2255.5,False
2048,3891,0.6298031807979441,0.95,4,2.0,8,240.86893225668643,1379.556667416162,11.531003750860691,26.75712,2177.5,False
2048,3891,0.6298031807979441,0.95,4,4.0,8,212.89272470226817,1207.7105765635345,11.59384660422802,27.715584,2255.5,False
2867,3276,0.520465582267526,0.95,4,2.0,8,301.94857261652,1754.7432400102061,12.694858945906162,36.820992,2996.5,False
2867,3276,0.520465582267526,0.95,4,4.0,8,205.501979124795,1162.3123311614509,12.877586297690868,37.681152,3066.5,False
2867,3276,0.5679979630297474,0.95,4,2.0,8,301.94857261652,1754.7432400102061,12.69476255401969,36.820992,2996.5,False
2867,3276,0.5679979630297474,0.95,4,4.0,8,205.501979124795,1162.3123311614509,12.868042569607496,37.681152,3066.5,False
2867,3276,0.6298031807979441,0.95,4,2.0,8,301.94857261652,1754.7432400102061,12.683328706771135,36.820992,2996.5,False
2867,3276,0.6298031807979441,0.95,4,4.0,8,205.501979124795,1162.3123311614509,12.861089780926704,37.681152,3066.5,False
2867,3686,0.520465582267526,0.95,4,2.0,8,301.94857261652,1754.7432400102061,12.681918684393167,36.820992,2996.5,False
2867,3686,0.520465582267526,0.95,4,4.0,8,205.501979124795,1162.3123311614509,12.853208929300308,37.681152,3066.5,False
2867,3686,0.5679979630297474,0.95,4,2.0,8,301.94857261652,1754.7432400102061,12.685989495366812,36.820992,2996.5,False
2867,3686,0.5679979630297474,0.95,4,4.0,8,205.501979124795,1162.3123311614509,12.870540376752615,37.681152,3066.5,False
2867,3686,0.6298031807979441,0.95,4,2.0,8,301.94857261652,1754.7432400102061,12.683835811913013,36.820992,2996.5,False
2867,3686,0.6298031807979441,0.95,4,4.0,8,205.501979124795,1162.3123311614509,12.858848087489605,37.681152,3066.5,False
2867,3891,0.520465582267526,0.95,4,2.0,8,301.94857261652,1754.7432400102061,12.686250731348991,36.820992,2996.5,False
2867,3891,0.520465582267526,0.95,4,4.0,8,205.501979124795,1162.3123311614509,12.86849845200777,37.681152,3066.5,False
2867,3891,0.5679979630297474,0.95,4,2.0,8,301.94857261652,1754.7432400102061,12.696574442088604,36.820992,2996.5,False
2867,3891,0.5679979630297474,0.95,4,4.0,8,205.501979124795,1162.3123311614509,12.873269617557526,37.681152,3066.5,False
2867,3891,0.6298031807979441,0.95,4,2.0,8,301.94857261652,1754.7432400102061,12.68861535936594,36.820992,2996.5,False
2867,3891,0.6298031807979441,0.95,4,4.0,8,205.501979124795,1162.3123311614509,12.87396950647235,37.681152,3066.5,False
3276,3686,0.520465582267526,0.95,4,2.0,8,337.8156328090143,1975.0595238548551,13.228923082351685,41.846784,3405.5,False
3276,3686,0.520465582267526,0.95,4,4.0,8,428.98556421805483,2535.078114132704,13.371984474360943,42.829824,3485.5,False
3276,3686,0.5679979630297474,0.95,4,2.0,8,337.8156328090143,1975.0595238548551,13.232544995844364,41.846784,3405.5,False
3276,3686,0.5679979630297474,0.95,4,4.0,8,428.98556421805483,2535.078114132704,13.370220549404621,42.829824,3485.5,False
3276,3686,0.6298031807979441,0.95,4,2.0,8,337.8156328090143,1975.0595238548551,13.259279541671276,41.846784,3405.5,False
3276,3686,0.6298031807979441,0.95,4,4.0,8,428.98556421805483,2535.078114132704,13.370419852435589,42.829824,3485.5,False
3276,3891,0.520465582267526,0.95,4,2.0,8,337.8156328090143,1975.0595238548551,13.231893070042133,41.846784,3405.5,False
3276,3891,0.520465582267526,0.95,4,4.0,8,428.98556421805483,2535.078114132704,13.371298555284739,42.829824,3485.5,False
3276,3891,0.5679979630297474,0.95,4,2.0,8,337.8156328090143,1975.0595238548551,13.229028321802616,41.846784,3405.5,False
3276,3891,0.5679979630297474,0.95,4,4.0,8,428.98556421805483,2535.078114132704,13.367065694183111,42.829824,3485.5,False
3276,3891,0.6298031807979441,0.95,4,2.0,8,337.8156328090143,1975.0595238548551,13.240260072052479,41.846784,3405.5,False
3276,3891,0.6298031807979441,0.95,4,4.0,8,428.98556421805483,2535.078114132704,13.367928564548492,42.829824,3485.5,False
3686,3891,0.520465582267526,0.95,4,2.0,8,664.9042851966873,3984.2277131364135,13.806439004838467,46.884864,3815.5,False
3686,3891,0.520465582267526,0.95,4,4.0,8,18.15048055495307,11.490777454312989,13.947187457233667,47.86752,3895.46875,False
3686,3891,0.5679979630297474,0.95,4,2.0,8,664.9042851966873,3984.2277131364135,13.809878379106522,46.884864,3815.5,False
3686,3891,0.5679979630297474,0.95,4,4.0,8,16.259654042456845,-0.12377551970751066,13.926785439252853,47.843328,3893.5,True
3686,3891,0.6298031807979441,0.95,4,2.0,8,664.9042851966873,3984.2277131364135,13.808400835841894,46.884864,3815.5,False
3686,3891,0.6298031807979441,0.95,4,4.0,8,16.259654042456845,-0.12377551970751066,13.924881350249052,47.843328,3893.5,True
