W_min,W_max,W_pressure_thresh,W_decay,gate_every_k,B_far_target,B_far_max,ppl,ppl_delta_pct,decode_p50_ms,kv_mb_per_tok,kv_kept_mean,feasible
51,256,0.5201765496527689,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.596610743552446,2.217984,180.5,False
51,256,0.5201765496527689,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.715359028428793,3.2501759999999997,264.5,False
51,256,0.5674910963681621,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.600443601608276,2.217984,180.5,False
51,256,0.5674910963681621,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.720800280570984,3.2501759999999997,264.5,False
51,256,0.6296018664974271,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.600178640335798,2.217984,180.5,False
51,256,0.6296018664974271,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.716714568436146,3.2501759999999997,264.5,False
51,358,0.5201765496527689,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.599152322858572,2.217984,180.5,False
51,358,0.5201765496527689,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.722329512238503,3.2501759999999997,264.5,False
51,358,0.5674910963681621,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.595783729106188,2.217984,180.5,False
51,358,0.5674910963681621,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.71325470507145,3.2501759999999997,264.5,False
51,358,0.6296018664974271,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.594010025262833,2.217984,180.5,False
51,358,0.6296018664974271,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.707912638783455,3.2501759999999997,264.5,False
51,409,0.5201765496527689,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.601727429777384,2.217984,180.5,False
51,409,0.5201765496527689,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.719128556549549,3.2501759999999997,264.5,False
51,409,0.5674910963681621,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.592292666435242,2.217984,180.5,False
51,409,0.5674910963681621,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.708102628588676,3.2501759999999997,264.5,False
51,409,0.6296018664974271,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.601113688200712,2.217984,180.5,False
51,409,0.6296018664974271,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.719896897673607,3.2501759999999997,264.5,False
51,460,0.5201765496527689,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.60064197331667,2.217984,180.5,False
51,460,0.5201765496527689,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.724897168576717,3.2501759999999997,264.5,False
51,460,0.5674910963681621,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.595051243901253,2.217984,180.5,False
51,460,0.5674910963681621,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.713082876056433,3.2501759999999997,264.5,False
51,460,0.6296018664974271,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.590817917138338,2.217984,180.5,False
51,460,0.6296018664974271,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.701744489371777,3.2501759999999997,264.5,False
51,486,0.5201765496527689,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.59769992530346,2.217984,180.5,False
51,486,0.5201765496527689,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.719183970242739,3.2501759999999997,264.5,False
51,486,0.5674910963681621,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.60489858314395,2.217984,180.5,False
51,486,0.5674910963681621,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.719664067029953,3.2501759999999997,264.5,False
