W_min,W_max,W_pressure_thresh,W_decay,gate_every_k,B_far_target,B_far_max,ppl,ppl_delta_pct,decode_p50_ms,kv_mb_per_tok,kv_kept_mean,feasible
102,512,0.520465582267526,0.95,4,2.0,8,2632.3690203588703,17376.837866187052,8.678379468619823,2.844672,231.5,False
102,512,0.520465582267526,0.95,4,4.0,8,3700.2767378996755,24466.896247502493,8.730084169656038,3.7294080000000003,303.5,False
102,512,0.5679979630297474,0.95,4,2.0,8,2632.3690203588703,17376.837866187052,8.669629693031311,2.844672,231.5,False
102,512,0.5679979630297474,0.95,4,4.0,8,3700.2767378996755,24466.896247502493,8.721405640244484,3.7294080000000003,303.5,False
102,512,0.6298031807979441,0.95,4,2.0,8,2632.3690203588703,17376.837866187052,8.68242047727108,2.844672,231.5,False
102,512,0.6298031807979441,0.95,4,4.0,8,3700.2767378996755,24466.896247502493,8.716476615518332,3.7294080000000003,303.5,False
102,716,0.520465582267526,0.95,4,2.0,8,2632.3690203588703,17376.837866187052,8.66325432434678,2.844672,231.5,False
102,716,0.520465582267526,0.95,4,4.0,8,3700.2767378996755,24466.896247502493,8.717861957848072,3.7294080000000003,303.5,False
102,716,0.5679979630297474,0.95,4,2.0,8,2632.3690203588703,17376.837866187052,8.670739829540253,2.844672,231.5,False
102,716,0.5679979630297474,0.95,4,4.0,8,3700.2767378996755,24466.896247502493,8.719334844499826,3.7294080000000003,303.5,False
102,716,0.6298031807979441,0.95,4,2.0,8,2632.3690203588703,17376.837866187052,8.667537942528725,2.844672,231.5,False
102,716,0.6298031807979441,0.95,4,4.0,8,3700.2767378996755,24466.896247502493,8.72517330572009,3.7294080000000003,303.5,False
102,819,0.520465582267526,0.95,4,2.0,8,2632.3690203588703,17376.837866187052,8.66811815649271,2.844672,231.5,False
102,819,0.520465582267526,0.95,4,4.0,8,3700.2767378996755,24466.896247502493,8.716070093214512,3.7294080000000003,303.5,False
102,819,0.5679979630297474,0.95,4,2.0,8,2632.3690203588703,17376.837866187052,8.666835259646177,2.844672,231.5,False
102,819,0.5679979630297474,0.95,4,4.0,8,3700.2767378996755,24466.896247502493,8.718689437955618,3.7294080000000003,303.5,False
102,819,0.6298031807979441,0.95,4,2.0,8,2632.3690203588703,17376.837866187052,8.665105793625116,2.844672,231.5,False
102,819,0.6298031807979441,0.95,4,4.0,8,3700.2767378996755,24466.896247502493,8.71767709031701,3.7294080000000003,303.5,False
