W_min,W_max,W_pressure_thresh,W_decay,gate_every_k,B_far_target,B_far_max,ppl,ppl_delta_pct,decode_p50_ms,kv_mb_per_tok,kv_kept_mean,feasible
51,256,0.5201765496527689,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.606728632003069,2.217984,180.5,False
51,256,0.5201765496527689,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.721985388547182,3.2501759999999997,264.5,False
51,256,0.5674910963681621,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.603829890489578,2.217984,180.5,False
51,256,0.5674910963681621,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.727694861590862,3.2501759999999997,264.5,False
51,256,0.6296018664974271,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.604195434600115,2.217984,180.5,False
51,256,0.6296018664974271,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.70915176346898,3.2501759999999997,264.5,False
51,358,0.5201765496527689,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.596036117523909,2.217984,180.5,False
51,358,0.5201765496527689,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.71082441881299,3.2501759999999997,264.5,False
51,358,0.5674910963681621,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.597758132964373,2.217984,180.5,False
51,358,0.5674910963681621,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.72377771884203,3.2501759999999997,264.5,False
51,358,0.6296018664974271,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.599140215665102,2.217984,180.5,False
51,358,0.6296018664974271,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.711352478712797,3.2501759999999997,264.5,False
51,409,0.5201765496527689,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.591488003730774,2.217984,180.5,False
51,409,0.5201765496527689,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.71186750009656,3.2501759999999997,264.5,False
51,409,0.5674910963681621,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.601186331361532,2.217984,180.5,False
51,409,0.5674910963681621,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.71787965297699,3.2501759999999997,264.5,False
51,409,0.6296018664974271,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.605508133769035,2.217984,180.5,False
51,409,0.6296018664974271,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.72129388153553,3.2501759999999997,264.5,False
51,460,0.5201765496527689,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.600722998380661,2.217984,180.5,False
51,460,0.5201765496527689,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.720971643924713,3.2501759999999997,264.5,False
51,460,0.5674910963681621,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.609717711806297,2.217984,180.5,False
51,460,0.5674910963681621,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.73203482478857,3.2501759999999997,264.5,False
51,460,0.6296018664974271,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.605105802416801,2.217984,180.5,False
51,460,0.6296018664974271,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.717117365449667,3.2501759999999997,264.5,False
51,486,0.5201765496527689,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.600638713687658,2.217984,180.5,False
51,486,0.5201765496527689,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.714980911463499,3.2501759999999997,264.5,False
51,486,0.5674910963681621,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.59886733815074,2.217984,180.5,False
51,486,0.5674910963681621,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.701733313500881,3.2501759999999997,264.5,False
51,486,0.6296018664974271,0.95,4,2.0,8,6870.867064943835,32431.580143605002,8.59671039506793,2.217984,180.5,False
51,486,0.6296018664974271,0.95,4,4.0,8,969.5701790617135,4490.636041544986,8.7227295152843,3.2501759999999997,264.5,False
102,256,0.5201765496527689,0.95,4,2.0,8,473.2958076539173,2140.91957431162,8.676406927406788,2.8600320000000004,232.75,False
102,256,0.5201765496527689,0.95,4,4.0,8,21.42146970578969,1.4245002764291572,8.812534157186747,4.198656,341.6875,False
102,256,0.5674910963681621,0.95,4,2.0,8,488.7375928692419,2214.0319877151205,8.671507705003023,2.813952,229.0,False
102,256,0.5674910963681621,0.95,4,4.0,8,21.180246683586486,0.28237861913141143,8.843062911182642,4.329216000000001,352.3125,True
102,256,0.6296018664974271,0.95,4,2.0,8,473.25454612674554,2140.7242128433586,8.673799224197865,2.844672,231.5,False
102,256,0.6296018664974271,0.95,4,4.0,8,21.078785909441415,-0.19800897596166378,8.839321322739124,4.343808,353.5,True
102,358,0.5201765496527689,0.95,4,2.0,8,473.2958076539173,2140.91957431162,8.664519060403109,2.8600320000000004,232.75,False
102,358,0.5201765496527689,0.95,4,4.0,8,154.0878944395222,629.5618791250241,8.856212720274925,4.417536,359.5,False
102,358,0.5674910963681621,0.95,4,2.0,8,488.7375928692419,2214.0319877151205,8.666268084198236,2.813952,229.0,False
102,358,0.5674910963681621,0.95,4,4.0,8,21.14006097807878,0.09211085714525324,8.848732337355614,4.34304,353.4375,True
102,358,0.6296018664974271,0.95,4,2.0,8,473.25454612674554,2140.7242128433586,8.673949632793665,2.844672,231.5,False
102,358,0.6296018664974271,0.95,4,4.0,8,21.078785909441415,-0.19800897596166378,8.850688580423594,4.343808,353.5,True
102,409,0.5201765496527689,0.95,4,2.0,8,473.2958076539173,2140.91957431162,8.67960276082158,2.8600320000000004,232.75,False
102,409,0.5201765496527689,0.95,4,4.0,8,21.10803508568144,-0.05952253575070199,8.871974889189005,4.534272,369.0,True
102,409,0.5674910963681621,0.95,4,2.0,8,488.7375928692419,2214.0319877151205,8.672527968883514,2.813952,229.0,False
102,409,0.5674910963681621,0.95,4,4.0,8,21.14006097807878,0.09211085714525324,8.844852913171053,4.34304,353.4375,True
102,409,0.6296018664974271,0.95,4,2.0,8,473.25454612674554,2140.7242128433586,8.672486990690231,2.844672,231.5,False
102,409,0.6296018664974271,0.95,4,4.0,8,21.078785909441415,-0.19800897596166378,8.858707267791033,4.343808,353.5,True
102,460,0.5201765496527689,0.95,4,2.0,8,473.2958076539173,2140.91957431162,8.675980381667614,2.8600320000000004,232.75,False
102,460,0.5201765496527689,0.95,4,4.0,8,21.10803508568144,-0.05952253575070199,8.863779250532389,4.534272,369.0,True
102,460,0.5674910963681621,0.95,4,2.0,8,488.7375928692419,2214.0319877151205,8.673790842294693,2.813952,229.0,False
102,460,0.5674910963681621,0.95,4,4.0,8,21.14006097807878,0.09211085714525324,8.848810568451881,4.34304,353.4375,True
102,460,0.6296018664974271,0.95,4,2.0,8,473.25454612674554,2140.7242128433586,8.682531770318747,2.844672,231.5,False
102,460,0.6296018664974271,0.95,4,4.0,8,21.078785909441415,-0.19800897596166378,8.852518163621426,4.343808,353.5,True
102,486,0.5201765496527689,0.95,4,2.0,8,473.2958076539173,2140.91957431162,8.67796503007412,2.8600320000000004,232.75,False
102,486,0.5201765496527689,0.95,4,4.0,8,21.10803508568144,-0.05952253575070199,8.858599234372377,4.534272,369.0,True
102,486,0.5674910963681621,0.95,4,2.0,8,488.7375928692419,2214.0319877151205,8.671844843775034,2.813952,229.0,False
102,486,0.5674910963681621,0.95,4,4.0,8,21.14006097807878,0.09211085714525324,8.845900185406208,4.34304,353.4375,True
