W_min,W_max,W_pressure_thresh,W_decay,gate_every_k,B_far_target,B_far_max,ppl,ppl_delta_pct,decode_p50_ms,kv_mb_per_tok,kv_kept_mean,feasible
409,1433,0.6295167079745292,0.95,4,2.0,8,1982.663259407172,18139.215228660585,9.096847381442785,6.617088,538.5,False
409,1433,0.6295167079745292,0.95,4,4.0,8,1730.2097913271023,15816.807165825461,9.202852845191956,7.550976,614.5,False
409,1638,0.5199996582794825,0.95,4,2.0,8,1982.663259407172,18139.215228660585,9.09517565742135,6.617088,538.5,False
409,1638,0.5199996582794825,0.95,4,4.0,8,1730.2097913271023,15816.807165825461,9.194515645503998,7.550976,614.5,False
409,1638,0.5672641002266396,0.95,4,2.0,8,1982.663259407172,18139.215228660585,9.089954197406769,6.617088,538.5,False
409,1638,0.5672641002266396,0.95,4,4.0,8,1730.2097913271023,15816.807165825461,9.186980780214071,7.550976,614.5,False
409,1638,0.6295167079745292,0.95,4,2.0,8,1982.663259407172,18139.215228660585,9.098649024963379,6.617088,538.5,False
409,1638,0.6295167079745292,0.95,4,4.0,8,1730.2097913271023,15816.807165825461,9.202492889016867,7.550976,614.5,False
409,1843,0.5199996582794825,0.95,4,2.0,8,1982.663259407172,18139.215228660585,9.09490929916501,6.617088,538.5,False
409,1843,0.5199996582794825,0.95,4,4.0,8,1730.2097913271023,15816.807165825461,9.197486098855734,7.550976,614.5,False
409,1843,0.5672641002266396,0.95,4,2.0,8,1982.663259407172,18139.215228660585,9.093600325286388,6.617088,538.5,False
409,1843,0.5672641002266396,0.95,4,4.0,8,1730.2097913271023,15816.807165825461,9.185598231852055,7.550976,614.5,False
409,1843,0.6295167079745292,0.95,4,2.0,8,1982.663259407172,18139.215228660585,9.099520277231932,6.617088,538.5,False
409,1843,0.6295167079745292,0.95,4,4.0,8,1730.2097913271023,15816.807165825461,9.18186828494072,7.550976,614.5,False
409,1945,0.5199996582794825,0.95,4,2.0,8,1982.663259407172,18139.215228660585,9.096832480281591,6.617088,538.5,False
409,1945,0.5199996582794825,0.95,4,4.0,8,1730.2097913271023,15816.807165825461,9.199992753565311,7.550976,614.5,False
409,1945,0.5672641002266396,0.95,4,2.0,8,1982.663259407172,18139.215228660585,9.085428435355425,6.617088,538.5,False
409,1945,0.5672641002266396,0.95,4,4.0,8,1730.2097913271023,15816.807165825461,9.202159941196442,7.550976,614.5,False
409,1945,0.6295167079745292,0.95,4,2.0,8,1982.663259407172,18139.215228660585,9.123547002673149,6.617088,538.5,False
409,1945,0.6295167079745292,0.95,4,4.0,8,1730.2097913271023,15816.807165825461,9.207872208207846,7.550976,614.5,False
614,1024,0.5199996582794825,0.95,4,2.0,8,1313.7342528668678,11985.502506596626,9.40858293324709,9.136128,743.5,False
614,1024,0.5199996582794825,0.95,4,4.0,8,1276.7351090674608,11645.134396262385,9.509556461125612,10.020864,815.5,False
614,1024,0.5672641002266396,0.95,4,2.0,8,1313.7342528668678,11985.502506596626,9.400495793670416,9.136128,743.5,False
614,1024,0.5672641002266396,0.95,4,4.0,8,1276.7351090674608,11645.134396262385,9.506987407803535,10.020864,815.5,False
614,1024,0.6295167079745292,0.95,4,2.0,8,1313.7342528668678,11985.502506596626,9.40263643860817,9.136128,743.5,False
614,1024,0.6295167079745292,0.95,4,4.0,8,1276.7351090674608,11645.134396262385,9.51748387888074,10.020864,815.5,False
614,1433,0.5199996582794825,0.95,4,2.0,8,1313.7342528668678,11985.502506596626,9.419078007340431,9.136128,743.5,False
614,1433,0.5199996582794825,0.95,4,4.0,8,1276.7351090674608,11645.134396262385,9.511770214885473,10.020864,815.5,False
614,1433,0.5672641002266396,0.95,4,2.0,8,1313.7342528668678,11985.502506596626,9.414094034582376,9.136128,743.5,False
614,1433,0.5672641002266396,0.95,4,4.0,8,1276.7351090674608,11645.134396262385,9.505889844149351,10.020864,815.5,False
614,1433,0.6295167079745292,0.95,4,2.0,8,1313.7342528668678,11985.502506596626,9.415394626557827,9.136128,743.5,False
614,1433,0.6295167079745292,0.95,4,4.0,8,1276.7351090674608,11645.134396262385,9.509417694061995,10.020864,815.5,False
614,1638,0.5199996582794825,0.95,4,2.0,8,1313.7342528668678,11985.502506596626,9.405797813087702,9.136128,743.5,False
614,1638,0.5199996582794825,0.95,4,4.0,8,1276.7351090674608,11645.134396262385,9.506589733064175,10.020864,815.5,False
614,1638,0.5672641002266396,0.95,4,2.0,8,1313.7342528668678,11985.502506596626,9.411491453647614,9.136128,743.5,False
614,1638,0.5672641002266396,0.95,4,4.0,8,1276.7351090674608,11645.134396262385,9.519519750028849,10.020864,815.5,False
614,1638,0.6295167079745292,0.95,4,2.0,8,1313.7342528668678,11985.502506596626,9.403625037521124,9.136128,743.5,False
614,1638,0.6295167079745292,0.95,4,4.0,8,1276.7351090674608,11645.134396262385,9.50320577248931,10.020864,815.5,False
614,1843,0.5199996582794825,0.95,4,2.0,8,1313.7342528668678,11985.502506596626,9.409428108483553,9.136128,743.5,False
614,1843,0.5199996582794825,0.95,4,4.0,8,1276.7351090674608,11645.134396262385,9.50523791834712,10.020864,815.5,False
614,1843,0.5672641002266396,0.95,4,2.0,8,1313.7342528668678,11985.502506596626,9.415671695023775,9.136128,743.5,False
614,1843,0.5672641002266396,0.95,4,4.0,8,1276.7351090674608,11645.134396262385,9.508383460342884,10.020864,815.5,False
614,1843,0.6295167079745292,0.95,4,2.0,8,1313.7342528668678,11985.502506596626,9.417039807885885,9.136128,743.5,False
614,1843,0.6295167079745292,0.95,4,4.0,8,1276.7351090674608,11645.134396262385,9.493017103523016,10.020864,815.5,False
614,1945,0.5199996582794825,0.95,4,2.0,8,1313.7342528668678,11985.502506596626,9.39532183110714,9.136128,743.5,False
614,1945,0.5199996582794825,0.95,4,4.0,8,1276.7351090674608,11645.134396262385,9.502250235527754,10.020864,815.5,False
614,1945,0.5672641002266396,0.95,4,2.0,8,1313.7342528668678,11985.502506596626,9.401174262166023,9.136128,743.5,False
614,1945,0.5672641002266396,0.95,4,4.0,8,1276.7351090674608,11645.134396262385,9.506022091954947,10.020864,815.5,False
614,1945,0.6295167079745292,0.95,4,2.0,8,1313.7342528668678,11985.502506596626,9.39855957403779,9.136128,743.5,False
614,1945,0.6295167079745292,0.95,4,4.0,8,1276.7351090674608,11645.134396262385,9.511287789791822,10.020864,815.5,False
1024,1433,0.5199996582794825,0.95,4,2.0,8,1337.2475021008172,12201.809139338373,10.13965718448162,14.174208,1153.5,False
1024,1433,0.5199996582794825,0.95,4,4.0,8,274.544197885773,2425.628440058883,10.19387785345316,15.157248,1233.5,False
1024,1433,0.5672641002266396,0.95,4,2.0,8,1337.2475021008172,12201.809139338373,10.13585738837719,14.174208,1153.5,False
1024,1433,0.5672641002266396,0.95,4,4.0,8,274.544197885773,2425.628440058883,10.193463414907455,15.157248,1233.5,False
1024,1433,0.6295167079745292,0.95,4,2.0,8,1337.2475021008172,12201.809139338373,10.13152627274394,14.174208,1153.5,False
1024,1433,0.6295167079745292,0.95,4,4.0,8,274.544197885773,2425.628440058883,10.187770240008831,15.157248,1233.5,False
1024,1638,0.5199996582794825,0.95,4,2.0,8,1337.2475021008172,12201.809139338373,10.130031500011683,14.174208,1153.5,False
1024,1638,0.5199996582794825,0.95,4,4.0,8,274.544197885773,2425.628440058883,10.18237043172121,15.157248,1233.5,False
1024,1638,0.5672641002266396,0.95,4,2.0,8,1337.2475021008172,12201.809139338373,10.12592576444149,14.174208,1153.5,False
1024,1638,0.5672641002266396,0.95,4,4.0,8,274.544197885773,2425.628440058883,10.181887075304985,15.157248,1233.5,False
1024,1638,0.6295167079745292,0.95,4,2.0,8,1337.2475021008172,12201.809139338373,10.127905756235123,14.174208,1153.5,False
1024,1638,0.6295167079745292,0.95,4,4.0,8,274.544197885773,2425.628440058883,10.182118974626064,15.157248,1233.5,False
1024,1843,0.5199996582794825,0.95,4,2.0,8,1337.2475021008172,12201.809139338373,10.122084524482489,14.174208,1153.5,False
1024,1843,0.5199996582794825,0.95,4,4.0,8,274.544197885773,2425.628440058883,10.179748758673668,15.157248,1233.5,False
1024,1843,0.5672641002266396,0.95,4,2.0,8,1337.2475021008172,12201.809139338373,10.134107898920774,14.174208,1153.5,False
1024,1843,0.5672641002266396,0.95,4,4.0,8,274.544197885773,2425.628440058883,10.192410089075565,15.157248,1233.5,False
1024,1843,0.6295167079745292,0.95,4,2.0,8,1337.2475021008172,12201.809139338373,10.119286831468344,14.174208,1153.5,False
1024,1843,0.6295167079745292,0.95,4,4.0,8,274.544197885773,2425.628440058883,10.182630270719528,15.157248,1233.5,False
1024,1945,0.5199996582794825,0.95,4,2.0,8,1337.2475021008172,12201.809139338373,10.120877996087074,14.174208,1153.5,False
1024,1945,0.5199996582794825,0.95,4,4.0,8,274.544197885773,2425.628440058883,10.182054713368416,15.157248,1233.5,False
1024,1945,0.5672641002266396,0.95,4,2.0,8,1337.2475021008172,12201.809139338373,10.122930631041527,14.174208,1153.5,False
1024,1945,0.5672641002266396,0.95,4,4.0,8,274.544197885773,2425.628440058883,10.18807152286172,15.157248,1233.5,False
1024,1945,0.6295167079745292,0.95,4,2.0,8,1337.2475021008172,12201.809139338373,10.126660112291574,14.174208,1153.5,False
1024,1945,0.6295167079745292,0.95,4,4.0,8,274.544197885773,2425.628440058883,10.185216087847948,15.157248,1233.5,False
1433,1638,0.5199996582794825,0.95,4,2.0,8,1670.254196107453,15265.25460127115,10.67401422187686,19.2,1562.5,False
1433,1638,0.5199996582794825,0.95,4,4.0,8,1465.8564623848679,13384.928106124718,10.72828657925129,20.133888,1638.5,False
1433,1638,0.5672641002266396,0.95,4,2.0,8,1670.254196107453,15265.25460127115,10.672182310372591,19.2,1562.5,False
1433,1638,0.5672641002266396,0.95,4,4.0,8,1465.8564623848679,13384.928106124718,10.726204607635736,20.133888,1638.5,False
1433,1638,0.6295167079745292,0.95,4,2.0,8,1670.254196107453,15265.25460127115,10.670671705156565,19.2,1562.5,False
1433,1638,0.6295167079745292,0.95,4,4.0,8,1465.8564623848679,13384.928106124718,10.721602477133274,20.133888,1638.5,False
1433,1843,0.5199996582794825,0.95,4,2.0,8,1670.254196107453,15265.25460127115,10.672377422451973,19.2,1562.5,False
1433,1843,0.5199996582794825,0.95,4,4.0,8,1465.8564623848679,13384.928106124718,10.73986804112792,20.133888,1638.5,False
1433,1843,0.5672641002266396,0.95,4,2.0,8,1670.254196107453,15265.25460127115,10.670742951333523,19.2,1562.5,False
1433,1843,0.5672641002266396,0.95,4,4.0,8,1465.8564623848679,13384.928106124718,10.717218276113272,20.133888,1638.5,False
1433,1843,0.6295167079745292,0.95,4,2.0,8,1670.254196107453,15265.25460127115,10.66296687349677,19.2,1562.5,False
1433,1843,0.6295167079745292,0.95,4,4.0,8,1465.8564623848679,13384.928106124718,10.722145438194275,20.133888,1638.5,False
1433,1945,0.5199996582794825,0.95,4,2.0,8,1670.254196107453,15265.25460127115,10.670601390302181,19.2,1562.5,False
1433,1945,0.5199996582794825,0.95,4,4.0,8,1465.8564623848679,13384.928106124718,10.72708098217845,20.133888,1638.5,False
1433,1945,0.5672641002266396,0.95,4,2.0,8,1670.254196107453,15265.25460127115,10.666114743798971,19.2,1562.5,False
1433,1945,0.5672641002266396,0.95,4,4.0,8,1465.8564623848679,13384.928106124718,10.73583448305726,20.133888,1638.5,False
1433,1945,0.6295167079745292,0.95,4,2.0,8,1670.254196107453,15265.25460127115,10.664906818419695,19.2,1562.5,False
1433,1945,0.6295167079745292,0.95,4,4.0,8,1465.8564623848679,13384.928106124718,10.732905007898808,20.133888,1638.5,False
1638,1843,0.5199996582794825,0.95,4,2.0,8,297.8160785293748,2639.7146384187954,10.98366780206561,21.71904,1767.5,False
1638,1843,0.5199996582794825,0.95,4,4.0,8,254.86361044423458,2244.579808391585,11.033111717551947,22.652928000000003,1843.5,False
1638,1843,0.5672641002266396,0.95,4,2.0,8,297.8160785293748,2639.7146384187954,10.982399806380272,21.71904,1767.5,False
1638,1843,0.5672641002266396,0.95,4,4.0,8,254.86361044423458,2244.579808391585,11.04631181806326,22.652928000000003,1843.5,False
1638,1843,0.6295167079745292,0.95,4,2.0,8,297.8160785293748,2639.7146384187954,10.985952336341143,21.71904,1767.5,False
1638,1843,0.6295167079745292,0.95,4,4.0,8,254.86361044423458,2244.579808391585,11.033106595277786,22.652928000000003,1843.5,False
1638,1945,0.5199996582794825,0.95,4,2.0,8,297.8160785293748,2639.7146384187954,10.985260363668203,21.71904,1767.5,False
1638,1945,0.5199996582794825,0.95,4,4.0,8,254.86361044423458,2244.579808391585,11.027471628040075,22.652928000000003,1843.5,False
1638,1945,0.5672641002266396,0.95,4,2.0,8,297.8160785293748,2639.7146384187954,10.98904199898243,21.71904,1767.5,False
1638,1945,0.5672641002266396,0.95,4,4.0,8,254.86361044423458,2244.579808391585,11.044023558497429,22.652928000000003,1843.5,False
1638,1945,0.6295167079745292,0.95,4,2.0,8,297.8160785293748,2639.7146384187954,10.988551657646894,21.71904,1767.5,False
1638,1945,0.6295167079745292,0.95,4,4.0,8,254.86361044423458,2244.579808391585,11.043558828532696,22.652928000000003,1843.5,False
1843,1945,0.5199996582794825,0.95,4,2.0,8,10.967860953594336,0.8972025791431258,11.282951571047306,24.23808,1972.5,True
1843,1945,0.5199996582794825,0.95,4,4.0,8,10.9264093992105,0.5158751810677912,11.344567872583866,25.024512,2036.5,True
1843,1945,0.5672641002266396,0.95,4,2.0,8,10.967860953594336,0.8972025791431258,11.287698987871408,24.23808,1972.5,True
1843,1945,0.5672641002266396,0.95,4,4.0,8,10.9264093992105,0.5158751810677912,11.342917568981647,25.024512,2036.5,True
1843,1945,0.6295167079745292,0.95,4,2.0,8,10.967860953594336,0.8972025791431258,11.289308778941631,24.23808,1972.5,True
1843,1945,0.6295167079745292,0.95,4,4.0,8,10.9264093992105,0.5158751810677912,11.335986666381359,25.024512,2036.5,True
