config,mode,T_kv,B,pipeline,latency_ms,tokens_per_sec
mistral_7b,prefill,512,4,P5,0.3209,
mistral_7b,prefill,512,8,P0,0.2176,
mistral_7b,prefill,512,8,P1,0.4342,
mistral_7b,prefill,512,8,P5,0.4305,
mistral_7b,prefill,1024,1,P0,0.0961,
mistral_7b,prefill,1024,1,P1,0.3048,
mistral_7b,prefill,1024,1,P5,0.3017,
mistral_7b,prefill,1024,2,P0,0.1681,
mistral_7b,prefill,1024,2,P1,0.3774,
mistral_7b,prefill,1024,2,P5,0.3715,
mistral_7b,prefill,1024,4,P0,0.3099,
mistral_7b,prefill,1024,4,P1,0.5173,
mistral_7b,prefill,1024,4,P5,0.5236,
mistral_7b,prefill,1024,8,P0,0.5816,
mistral_7b,prefill,1024,8,P1,0.8361,
mistral_7b,prefill,1024,8,P5,0.8251,
mistral_7b,prefill,2048,1,P0,0.264,
mistral_7b,prefill,2048,1,P1,0.4902,
mistral_7b,prefill,2048,1,P5,0.4822,
mistral_7b,prefill,2048,2,P0,0.5008,
mistral_7b,prefill,2048,2,P1,0.7153,
mistral_7b,prefill,2048,2,P5,0.7137,
mistral_7b,prefill,2048,4,P0,0.9658,
mistral_7b,prefill,2048,4,P1,1.2063,
mistral_7b,prefill,2048,4,P5,1.1967,
mistral_7b,prefill,2048,8,P0,1.8552,
mistral_7b,prefill,2048,8,P1,2.3015,
mistral_7b,prefill,2048,8,P5,2.2986,
mistral_7b,prefill,4096,1,P0,0.865,
mistral_7b,prefill,4096,1,P1,1.0799,
mistral_7b,prefill,4096,1,P5,1.0732,
mistral_7b,prefill,4096,2,P0,1.6931,
mistral_7b,prefill,4096,2,P1,1.9483,
mistral_7b,prefill,4096,2,P5,1.931,
mistral_7b,prefill,4096,4,P0,3.3392,
mistral_7b,prefill,4096,4,P1,3.7858,
mistral_7b,prefill,4096,4,P5,3.7818,
mistral_7b,prefill,4096,8,P0,6.6626,
mistral_7b,prefill,4096,8,P1,7.4152,
mistral_7b,prefill,4096,8,P5,7.4587,
mistral_7b,prefill,8192,1,P0,3.1561,
mistral_7b,prefill,8192,1,P1,3.4744,
mistral_7b,prefill,8192,1,P5,3.4675,
mistral_7b,prefill,8192,2,P0,6.365,
mistral_7b,prefill,8192,2,P1,6.8599,
mistral_7b,prefill,8192,2,P5,6.8699,
mistral_7b,prefill,8192,4,P0,12.8995,
mistral_7b,prefill,8192,4,P1,13.6394,
mistral_7b,prefill,8192,4,P5,13.5549,
mistral_7b,prefill,8192,8,P0,27.0896,
mistral_7b,prefill,8192,8,P1,28.8099,
mistral_7b,prefill,8192,8,P5,27.1069,
mistral_7b,prefill,16384,1,P0,12.5651,
mistral_7b,prefill,16384,1,P1,13.5699,
mistral_7b,prefill,16384,1,P5,13.4781,
mistral_7b,prefill,16384,2,P0,25.2248,
mistral_7b,prefill,16384,2,P1,27.5139,
mistral_7b,prefill,16384,2,P5,26.36,
llama31_8b,prefill,512,1,P0,0.0612,
llama31_8b,prefill,512,1,P1,0.2704,
llama31_8b,prefill,512,1,P5,0.2678,
llama31_8b,prefill,512,2,P0,0.0727,
llama31_8b,prefill,512,2,P1,0.2966,
llama31_8b,prefill,512,2,P5,0.2829,
llama31_8b,prefill,512,4,P0,0.121,
llama31_8b,prefill,512,4,P1,0.3311,
llama31_8b,prefill,512,4,P5,0.3307,
llama31_8b,prefill,512,8,P0,0.2179,
llama31_8b,prefill,512,8,P1,0.4268,
llama31_8b,prefill,512,8,P5,0.4242,
llama31_8b,prefill,1024,1,P0,0.0964,
llama31_8b,prefill,1024,1,P1,0.3122,
llama31_8b,prefill,1024,1,P5,0.3068,
llama31_8b,prefill,1024,2,P0,0.1724,
llama31_8b,prefill,1024,2,P1,0.3815,
llama31_8b,prefill,1024,2,P5,0.3725,
llama31_8b,prefill,1024,4,P0,0.3102,
llama31_8b,prefill,1024,4,P1,0.5312,
llama31_8b,prefill,1024,4,P5,0.5305,
llama31_8b,prefill,1024,8,P0,0.5822,
llama31_8b,prefill,1024,8,P1,0.8255,
llama31_8b,prefill,1024,8,P5,0.8202,
llama31_8b,prefill,2048,1,P0,0.263,
llama31_8b,prefill,2048,1,P1,0.4768,
llama31_8b,prefill,2048,1,P5,0.4708,
llama31_8b,prefill,2048,2,P0,0.4974,
llama31_8b,prefill,2048,2,P1,0.7138,
llama31_8b,prefill,2048,2,P5,0.7069,
llama31_8b,prefill,2048,4,P0,0.9618,
llama31_8b,prefill,2048,4,P1,1.2036,
llama31_8b,prefill,2048,4,P5,1.2013,
llama31_8b,prefill,2048,8,P0,1.8559,
llama31_8b,prefill,2048,8,P1,2.2993,
llama31_8b,prefill,2048,8,P5,2.2988,
llama31_8b,prefill,4096,1,P0,0.8657,
llama31_8b,prefill,4096,1,P1,1.0771,
llama31_8b,prefill,4096,1,P5,1.0878,
llama31_8b,prefill,4096,2,P0,1.6884,
llama31_8b,prefill,4096,2,P1,1.9293,
llama31_8b,prefill,4096,2,P5,1.9272,
llama31_8b,prefill,4096,4,P0,3.3297,
llama31_8b,prefill,4096,4,P1,3.7949,
llama31_8b,prefill,4096,4,P5,3.7889,
llama31_8b,prefill,4096,8,P0,6.6296,
llama31_8b,prefill,4096,8,P1,7.4866,
llama31_8b,prefill,4096,8,P5,7.4606,
llama31_8b,prefill,8192,1,P0,3.1805,
llama31_8b,prefill,8192,1,P1,3.438,
llama31_8b,prefill,8192,1,P5,3.433,
llama31_8b,prefill,8192,2,P0,6.3047,
llama31_8b,prefill,8192,2,P1,6.9343,
llama31_8b,prefill,8192,2,P5,6.8835,
llama31_8b,prefill,8192,4,P0,13.0229,
llama31_8b,prefill,8192,4,P1,13.5286,
llama31_8b,prefill,8192,4,P5,13.5913,
llama31_8b,prefill,8192,8,P0,26.5897,
llama31_8b,prefill,8192,8,P1,28.7136,
llama31_8b,prefill,8192,8,P5,27.4172,
llama31_8b,prefill,16384,1,P0,12.9421,
llama31_8b,prefill,16384,1,P1,13.3024,
llama31_8b,prefill,16384,1,P5,13.3191,
llama31_8b,prefill,16384,2,P0,25.3626,
llama31_8b,prefill,16384,2,P1,27.4235,
llama31_8b,prefill,16384,2,P5,26.3667,
